Timestamp,Distance
2025-03-03 03:30:10,51.66236541235796
2025-03-03 03:30:11,10.04987562112089
2025-03-03 03:30:11,2.23606797749979
2025-03-03 03:30:11,7.615773105863909
2025-03-03 03:30:11,9.848857801796104
2025-03-03 03:30:11,10.44030650891055
2025-03-03 03:30:11,11.180339887498949
2025-03-03 03:30:11,10.44030650891055
2025-03-03 03:30:11,10.295630140987
2025-03-03 03:30:11,9.433981132056603
2025-03-03 03:30:11,9.486832980505138
2025-03-03 03:30:11,9.848857801796104
2025-03-03 03:30:11,9.848857801796104
2025-03-03 03:30:12,8.54400374531753
2025-03-03 03:30:12,8.602325267042627
2025-03-03 03:30:12,9.433981132056603
2025-03-03 03:30:12,13.45362404707371
2025-03-03 03:30:12,23.600847442411894
2025-03-03 03:30:12,48.82622246293481
2025-03-03 03:30:12,75.8023746329889
2025-03-03 03:30:12,86.76981041814025
2025-03-03 03:30:12,88.11923740024082
2025-03-03 03:30:12,93.47726996441435
2025-03-03 03:30:12,99.28242543370907
2025-03-03 03:30:12,106.92988356862641
2025-03-03 03:30:12,116.77756633874505
2025-03-03 03:30:12,125.23977004130916
2025-03-03 03:30:12,134.18271125595876
2025-03-03 03:30:12,138.6542462386205
2025-03-03 03:30:12,140.03570973148243
2025-03-03 03:30:13,140.52757736472938
2025-03-03 03:30:13,141.4390328021229
2025-03-03 03:30:13,142.86357128393507
2025-03-03 03:30:13,142.86357128393507
2025-03-03 03:30:13,142.61837188805654
2025-03-03 03:30:13,144.4714504668656
2025-03-03 03:30:13,142.80406156688963
2025-03-03 03:30:13,141.50971698084905
2025-03-03 03:30:13,135.41787178950938
2025-03-03 03:30:13,121.43310915891102
2025-03-03 03:30:13,110.67971810589327
2025-03-03 03:30:13,106.89246933250256
2025-03-03 03:30:13,103.12128781197411
2025-03-03 03:30:13,101.51354589413178
2025-03-03 03:30:13,99.72462083156798
2025-03-03 03:30:13,98.79271228182775
2025-03-03 03:30:13,98.79271228182775
2025-03-03 03:30:14,99.16148445843275
2025-03-03 03:30:14,98.2344135219425
2025-03-03 03:30:14,97.86214794290998
2025-03-03 03:30:14,97.30878685915265
2025-03-03 03:30:14,94.70480452437458
2025-03-03 03:30:14,95.46203433826454
2025-03-03 03:30:14,93.23089616645332
2025-03-03 03:30:14,92.70382947861431
2025-03-03 03:30:14,91.7877987534291
2025-03-03 03:30:14,90.87353850269065
2025-03-03 03:30:14,88.14193099768123
2025-03-03 03:30:14,85.492689745966
2025-03-03 03:30:14,84.581321815162
2025-03-03 03:30:14,83.6719785830358
2025-03-03 03:30:14,81.43709228600933
2025-03-03 03:30:15,80.52949770115296
2025-03-03 03:30:15,80.11242100947892
2025-03-03 03:30:15,75.15317691222374
2025-03-03 03:30:15,76.05918747922567
2025-03-03 03:30:15,72.44998274671983
2025-03-03 03:30:15,68.4470598345904
2025-03-03 03:30:15,66.18912297349165
2025-03-03 03:30:15,62.609903369994115
2025-03-03 03:30:15,61.71709649683789
2025-03-03 03:30:15,56.356011214421486
2025-03-03 03:30:15,53.71219600798314
2025-03-03 03:30:15,51.62363799656123
2025-03-03 03:30:15,51.31276644267
2025-03-03 03:30:15,49.09175083453431
2025-03-03 03:30:15,46.87216658103186
2025-03-03 03:30:15,47.43416490252569
2025-03-03 03:30:15,45.221676218380054
2025-03-03 03:30:16,43.01162633521314
2025-03-03 03:30:16,44.204072210600685
2025-03-03 03:30:16,41.23105625617661
2025-03-03 03:30:16,37.64306044943742
2025-03-03 03:30:16,38.2099463490856
2025-03-03 03:30:16,36.124783736376884
2025-03-03 03:30:16,34.713109915419565
2025-03-03 03:30:16,33.97057550292606
2025-03-03 03:30:16,29.732137494637012
2025-03-03 03:30:16,29.0
2025-03-03 03:30:16,23.345235059857504
2025-03-03 03:30:16,15.620499351813308
2025-03-03 03:30:16,14.866068747318506
2025-03-03 03:30:16,12.806248474865697
2025-03-03 03:30:16,15.264337522473747
2025-03-03 03:30:16,12.206555615733702
2025-03-03 03:30:16,13.038404810405298
2025-03-03 03:30:16,13.601470508735444
2025-03-03 03:30:17,12.041594578792296
2025-03-03 03:30:17,11.313708498984761
2025-03-03 03:30:17,11.313708498984761
2025-03-03 03:30:17,9.899494936611665
2025-03-03 03:30:17,10.63014581273465
2025-03-03 03:30:17,13.601470508735444
2025-03-03 03:30:17,17.029386365926403
2025-03-03 03:30:17,28.319604517012593
2025-03-03 03:30:17,37.48332962798263
2025-03-03 03:30:17,42.42640687119285
2025-03-03 03:30:17,46.69047011971501
2025-03-03 03:30:17,46.69047011971501
2025-03-03 03:30:17,52.40229002629561
2025-03-03 03:30:17,60.207972893961475
2025-03-03 03:30:17,63.7808748764079
2025-03-03 03:30:17,66.70832032063167
2025-03-03 03:30:17,70.2922470831599
2025-03-03 03:30:18,74.81310045707235
2025-03-03 03:30:18,78.00640999302557
2025-03-03 03:30:18,82.41965784932621
2025-03-03 03:30:18,85.44588931013593
2025-03-03 03:30:18,89.05054744357274
2025-03-03 03:30:18,94.30270409696638
2025-03-03 03:30:18,97.082439194738
2025-03-03 03:30:18,101.25709851659784
2025-03-03 03:30:18,103.81233067415451
2025-03-03 03:30:18,108.00462953040486
2025-03-03 03:30:18,113.6001760562016
2025-03-03 03:30:18,114.80853626799707
2025-03-03 03:30:18,118.40608092492548
2025-03-03 03:30:18,122.00409829181969
2025-03-03 03:30:18,125.0
2025-03-03 03:30:18,128.00390619039717
2025-03-03 03:30:19,134.2013412749664
2025-03-03 03:30:19,139.46325680981354
2025-03-03 03:30:19,147.75655653811103
